sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
goethe17,,,,0,,"Gold's London Magazine, Nr. 19",,,,,,,,,,London#getty7011781,,,,,,"Goethe B.4.2 Allgemeine Zeitschriften. Ausland",,,,,,KSW,ruppert371*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe18,,,,0,,"Les années d'apprentissage de Guillaume Meister: Roman traduit de l'Allemand: Par Goethé",,,,,,,,,,Koblenz#getty7004448,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1863*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe19,,,,0,,"Les années d'apprentissage de Guillaume Meister: Roman traduit de l'Allemand: Par Goethé",,,,,,,,,,Koblenz#getty7004448,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1863*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe20,,,,0,,"Goethowa Iphigenia W. Taurii Tragédia w pateru",,,,,,,,,,Prag#getty7006464,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1854*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe21,,,,0,,"Faust: Tragédie, de M. Goethe; Trad. En Français Par M. Albert Stapfer; Ornée d'un Portrait de l'Auteur, Et De Dix-Sept Dessins Composés D'Après Les principales Scènes De L'Ouvrage Et Exécutés Sur Pierre Par M. Eugène Delacroix",,,,,,,,,,Paris#getty7008038,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1826*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe22,,,,0,,"Observations on Leonardo da Vinci's celebrated picture of the last supper: By J.W. de Goethe, Minister of State to H.R.H. the Grand Duke of Saxe-Weimar, Author of Werther, Faust, Goetz of Berlichingen, &c. &c. ; translated from the German and accompanied with an introdroduktion, and a few notes by G.H. Noehden, LL.D.F.R.S. &c.",,,,,,,,,,London#getty7011781,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1807*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe23,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (1. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe24,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (2. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe25,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (3. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe26,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (4. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe27,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (5. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe28,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (6. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe29,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (7. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe30,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (8. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe31,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (9. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe32,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (10. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe33,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (11. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe34,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (12. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe35,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (13. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe36,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (14. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe37,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (15. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe38,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (16. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe39,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (17. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe40,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (18. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe41,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (19. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe42,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (20. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe43,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (21. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe44,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (22. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe45,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (23. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe46,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (24. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe47,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (25. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
