"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID",""
"Bamberg","Bamberg","Bamberg (Geburtsort von Joachim Camerarius)","+010.900555","+049.898611","1500","","",""
"G&ouml;ttingen","G&ouml;ttingen","G&ouml;ttingen (Geburtsort von Johannes Caselius)","+009.934060","+051.539329","1533","","",""
"Bern","Bern","Bern (Geburtsort von Johann Jakob Grynaeus)","+007.447222","+046.948055","1540","","",""
"Rostock","Rostock","Rostock (Geburtsort von Peter Lindeberg)","+012.140489","+054.088700","1562","","",""
"Athen","Athen","Athen (Wirkungsort von Plato)","+023.716219","+037.979449","","","",""
"Paris","Paris","Paris (Wirkungsort von Adrien Turnèbe)","+002.348800","+048.853409","","","",""
"Nordhausen","Nordhausen","Nordhausen (Geburtsort von Cyriacus Spangenberg)","+010.795700","+051.501800","1528","","",""
"N&uuml;rnberg","N&uuml;rnberg","N&uuml;rnberg (Geburtsort von Christoph Scheurl)","+011.775000","+049.454166","1481","","",""
"Toulouse","Toulouse","Toulouse (Geburtsort von Jacques Cujas)","","","","","",""
"Waiblingen","Waiblingen","Waiblingen (Geburtsort von Jacob Andre&auml;)","+009.316409","+048.832410","1528","","",""
"Wittenberg","Wittenberg","Wittenberg (Sterbeort von Martin Heinrich)","+012.649729","+051.866100","1584","","",""
"G&ouml;ttingen","G&ouml;ttingen","G&ouml;ttingen (Geburtsort von Johannes Caselius)","+009.934060","+051.539329","1533","","",""
